ano_emissao;mes_emissao;UF;MUNICIPIO;TIPO;STATUS;ABRANGENCIA;ESPECIE_ARMA;MARCA_ARMA;CALIBRE_ARMA;SEXO;TOTAL
2025;03;ES;VIT�RIA                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;03;GO;ABADIA DE GOI�S                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;GO;ALEX�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;ALEX�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;GO;ANICUNS                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;APARECIDA DE GOI�NIA               ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;F;1
2025;03;GO;CALDAS NOVAS                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;GO;CALDAS NOVAS                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;CALDAS NOVAS                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.40 S&W                                           ;M;1
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;2
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;5
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;2
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;GO;GOI�NIA                            ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;GOI�NIA                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;GO;GOI�NIA                            ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;GO;IACIARA                            ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;IACIARA                            ;Defesa Pessoal         ;Cancelado     ;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;ITUMBIARA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;03;GO;JATA�                              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;LUZI�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;NER�POLIS                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;PALMEIRAS DE GOI�S                 ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;SENADOR CANEDO                     ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;GO;S�O LU�S DE MONTES BELOS           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;03;GO;TRINDADE                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;GO;VALPARA�SO DE GOI�S                ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;GO;�GUAS LINDAS DE GOI�S              ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;MA;BACABAL                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MA;CAXIAS                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;5
2025;03;MA;CAXIAS                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;15
2025;03;MA;CHAPADINHA                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;11
2025;03;MA;COD�                               ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;5
2025;03;MA;RAPOSA                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;MA;TIMBIRAS                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MA;VARGEM GRANDE                      ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;4
2025;03;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;28
2025;03;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;4
2025;03;MG;BELO HORIZONTE                     ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;18
2025;03;MG;BETIM                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;MG;BETIM                              ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;BOM DESPACHO                       ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;CONTAGEM                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;6
2025;03;MG;CONTAGEM                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;10
2025;03;MG;CURVELO                            ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;IBIRIT�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;MG;ITABIRITO                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;3
2025;03;MG;ITABIRITO                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;03;MG;JO�O MONLEVADE                     ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;JUIZ DE FORA                       ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;LAGOA SANTA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;MG;MONTES CLAROS                      ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;POMP�U                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;MG;PO�OS DE CALDAS                    ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;MG;PO�OS DE CALDAS                    ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;MG;RIBEIR�O DAS NEVES                 ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;MG;SABAR�                             ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;SANTA LUZIA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;SARZEDO                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;SETE LAGOAS                        ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;S�O JOAQUIM DE BICAS               ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MG;VARGINHA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;IMBEL                                                                 ;.380                                              ;M;1
2025;03;MG;VESPASIANO                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;MS;CAMPO GRANDE                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;MS;CORUMB�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;MT;C�CERES                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;MT;LUCAS DO RIO VERDE                 ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PA;ABAETETUBA                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PA;ABAETETUBA                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;PA;ANAPU                              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PA;BARCARENA                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PA;BEL�M                              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;03;PA;BEL�M                              ;Defesa Pessoal         ;Ativo - V�lido;Regional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PA;BEL�M                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;PA;ITAITUBA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PA;JACUND�                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PA;M�E DO RIO                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;PA;ORIXIMIN�                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PA;REDEN��O                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PA;SALIN�POLIS                        ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PA;SANTAR�M                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PA;SANTAR�M                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PB;CAMPINA GRANDE                     ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;PB;CAMPINA GRANDE                     ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;4
2025;03;PB;JO�O PESSOA                        ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PB;JO�O PESSOA                        ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;PB;JO�O PESSOA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;6
2025;03;PB;JO�O PESSOA                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;PE;GRAVAT�                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PE;LAGOA DO CARRO                     ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PE;LIMOEIRO                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PE;OLINDA                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PE;PAULISTA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PE;PETROLINA                          ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PE;RECIFE                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;F;1
2025;03;PE;RECIFE                             ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PE;RECIFE                             ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PE;VIT�RIA DE SANTO ANT�O             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PI;PARNA�BA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PI;TERESINA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;03;PR;BOCAI�VA DO SUL                    ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38                                               ;M;1
2025;03;PR;CAMPO MOUR�O                       ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;03;PR;CASCAVEL                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PR;CONTENDA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PR;CURITIBA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;PR;CURITIBA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PR;CURITIBA                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;PR;CURITIBA                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;6
2025;03;PR;FOZ DO IGUA�U                      ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;PR;LONDRINA                           ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;PR;MARING�                            ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PR;MARING�                            ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;PR;MEDIANEIRA                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;PR;MEDIANEIRA                         ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;PR;PARANAGU�                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;2
2025;03;PR;PARANAGU�                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;5
2025;03;PR;PONTAL DO PARAN�                   ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;RJ;CAMPOS DOS GOYTACAZES              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;RJ;RIO DE JANEIRO                     ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;2
2025;03;RN;NATAL                              ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;RN;NATAL                              ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;RO;PORTO VELHO                        ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;RR;BOA VISTA                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;RS;ALEGRETE                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;RS;ALVORADA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;RS;ALVORADA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;3
2025;03;RS;CAMPO BOM                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;RS;CAMPO BOM                          ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;RS;ENCRUZILHADA DO SUL                ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;RS;LAJEADO                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;2
2025;03;RS;PELOTAS                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;4
2025;03;RS;PORTO ALEGRE                       ;Defesa Pessoal         ;Ativo - V�lido;Nacional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;RS;PORTO ALEGRE                       ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;RS;PORTO ALEGRE                       ;Funcional              ;Ativo - V�lido;Nacional  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;RS;SANTA CRUZ DO SUL                  ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;RS;SANTA CRUZ DO SUL                  ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Revolver                                          ;TAURUS ARMAS S.A.                                                     ;.38 SPL                                           ;M;1
2025;03;RS;SANTA MARIA                        ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;BERSA                                                                 ;.380                                              ;M;1
2025;03;RS;SANTA ROSA                         ;Defesa Pessoal         ;Ativo - V�lido;Regional  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;RS;S�O LEOPOLDO                       ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;RS;TEUT�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;RS;TEUT�NIA                           ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;RS;URUGUAIANA                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;17
2025;03;RS;URUGUAIANA                         ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;30
2025;03;RS;VIAM�O                             ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;1
2025;03;SC;CHAPEC�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;F;8
2025;03;SC;CHAPEC�                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;40
2025;03;SC;CHAPEC�                            ;Funcional              ;Cancelado     ;Estadual  ;                                                  ;                                                                      ;                                                  ;M;6
2025;03;SC;CORDILHEIRA ALTA                   ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;SC;FLORIAN�POLIS                      ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;SC;TUBAR�O                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;GLOCK GMBH (�USTRIA)                                                  ;.380                                              ;M;1
2025;03;SE;ARACAJU                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380                                              ;M;1
2025;03;SE;ARACAJU                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;2
2025;03;SE;ARACAJU                            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;9 mm                                              ;M;1
2025;03;SE;ARACAJU                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;SE;GARARU                             ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.38 TPC                                           ;M;1
2025;03;SE;LARANJEIRAS                        ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
2025;03;SE;NOSSA SENHORA DAS DORES            ;Defesa Pessoal         ;Ativo - V�lido;Estadual  ;Pistola                                           ;TAURUS ARMAS S.A.                                                     ;.380 ACP                                          ;M;1
2025;03;SE;S�O CRIST�V�O                      ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;SP;BARUERI                            ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;1
2025;03;SP;BERTIOGA                           ;Funcional              ;Ativo - V�lido;Estadual  ;                                                  ;                                                                      ;                                                  ;M;2
